"SpatialReferenceID","verbatimLatitude","verbatimLongitude","samplingFeatureName","Program"
NA,45.8694142614821,-121.666068609503,NA,"AREMP"
NA,45.793515332079,-121.632529989517,NA,"AREMP"
NA,45.8474852916745,-121.698158509237,NA,"AREMP"
NA,48.1726978705552,-120.453473000014,NA,"AREMP"
NA,48.2121858507731,-120.432696029109,NA,"AREMP"
NA,48.1998948806021,-120.422450990609,NA,"AREMP"
NA,42.0182945811751,-123.950053358187,NA,"AREMP"
NA,47.6148828050812,-123.913837040031,NA,"AREMP"
NA,47.6025758243873,-123.896827980801,NA,"AREMP"
NA,47.6217068446142,-124.012044029539,NA,"AREMP"
NA,47.6196328242135,-123.996936990839,NA,"AREMP"
NA,47.6075168739293,-123.976071999496,NA,"AREMP"
NA,47.619688815143,-123.978920000869,NA,"AREMP"
NA,46.4931428501841,-121.913434989053,NA,"AREMP"
NA,46.4867918797746,-121.912755980694,NA,"AREMP"
NA,46.4833418901366,-121.872160990595,NA,"AREMP"
NA,46.4752468199213,-121.907341019607,NA,"AREMP"
NA,46.4884918098938,-121.899867039694,NA,"AREMP"
NA,46.4821038801197,-121.898703969274,NA,"AREMP"
NA,46.4844888701017,-121.883886019521,NA,"AREMP"
NA,47.0803238272336,-121.572464029649,NA,"AREMP"
NA,46.6422888396107,-121.75733101915,NA,"AREMP"
NA,43.0923654285104,-122.817890110173,NA,"AREMP"
NA,42.8585658677035,-122.936444109761,NA,"AREMP"
NA,42.8899230481768,-122.922903629523,NA,"AREMP"
NA,42.8622401575313,-122.936648450222,NA,"AREMP"
NA,42.8546487482251,-122.936815330929,NA,"AREMP"
NA,42.8714970678479,-122.935635039219,NA,"AREMP"
NA,42.8608440775484,-122.93619695975,NA,"AREMP"
NA,42.867445187407,-122.936557430225,NA,"AREMP"
NA,45.1910888725708,-121.859819590331,NA,"AREMP"
NA,45.2154446321669,-121.855053710177,NA,"AREMP"
NA,45.1802106618911,-121.865726129231,NA,"AREMP"
NA,45.2075150028094,-121.856931899194,NA,"AREMP"
NA,43.5533838105199,-122.310336189669,NA,"AREMP"
NA,43.4855424904114,-122.338747609403,NA,"AREMP"
NA,43.502156760231,-122.304079079883,NA,"AREMP"
NA,43.4579436201158,-122.314190770081,NA,"AREMP"
NA,43.5514692003186,-122.301976800212,NA,"AREMP"
NA,43.4689572197146,-122.318924949709,NA,"AREMP"
NA,42.8400528280569,-122.117405400612,NA,"AREMP"
NA,42.8560962278347,-122.135769620292,NA,"AREMP"
NA,42.8876494385769,-122.132047220294,NA,"AREMP"
NA,42.8420660776504,-122.138167929881,NA,"AREMP"
NA,42.8600196472336,-122.153464140166,NA,"AREMP"
NA,45.3320823025833,-121.576145960224,NA,"AREMP"
NA,45.3170448324762,-121.596483980202,NA,"AREMP"
NA,45.317099481952,-121.617502190157,NA,"AREMP"
NA,45.3311727823947,-121.579905829877,NA,"AREMP"
NA,45.3507238224362,-121.561228859865,NA,"AREMP"
NA,45.3766885225833,-121.567032910145,NA,"AREMP"
NA,45.3495031616605,-121.583728229928,NA,"AREMP"
NA,42.0711594534996,-123.561821529664,NA,"AREMP"
NA,42.0388389932475,-123.570127069916,NA,"AREMP"
NA,42.0461218934079,-123.576221810082,NA,"AREMP"
NA,42.029301253594,-123.618774239915,NA,"AREMP"
NA,42.8053807171262,-124.000124379602,NA,"AREMP"
NA,42.8115098981174,-124.009438020167,NA,"AREMP"
NA,42.8077898467769,-124.006087270115,NA,"AREMP"
NA,42.8145417966082,-124.010753810829,NA,"AREMP"
NA,43.1209237890855,-123.935517360022,NA,"AREMP"
NA,43.1261730888222,-123.969501350309,NA,"AREMP"
NA,43.101036088411,-123.957956619846,NA,"AREMP"
NA,43.1196392186576,-123.926280239834,NA,"AREMP"
NA,43.1051723386201,-123.968225810004,NA,"AREMP"
NA,43.1247650089473,-123.935667299596,NA,"AREMP"
NA,42.8593302671356,-123.69103955975,NA,"AREMP"
NA,42.8432827074473,-123.715254769955,NA,"AREMP"
NA,42.8544526877514,-123.69939734992,NA,"AREMP"
NA,42.8507671872211,-123.710743060853,NA,"AREMP"
NA,42.8667673674897,-123.68600794033,NA,"AREMP"
NA,43.257220439883,-122.873986380102,NA,"AREMP"
NA,43.2586520994443,-122.851399920108,NA,"AREMP"
NA,43.2560249994074,-122.893885619982,NA,"AREMP"
NA,43.2420223893961,-122.804795249997,NA,"AREMP"
NA,43.2575117699609,-122.847053639077,NA,"AREMP"
NA,42.6166678660346,-122.993974269349,NA,"AREMP"
NA,42.5965561674461,-122.978312999904,NA,"AREMP"
NA,42.7062080273251,-122.973134169812,NA,"AREMP"
NA,42.7077031969276,-122.974195879659,NA,"AREMP"
NA,42.6110934364515,-122.996705830202,NA,"AREMP"
NA,42.6799349166413,-122.960146579953,NA,"AREMP"
NA,42.0191205030967,-122.466714299538,NA,"AREMP"
NA,42.0337386530009,-122.488579690602,NA,"AREMP"
NA,42.0448613627345,-122.498688711093,NA,"AREMP"
NA,42.0391680225122,-122.498419330082,NA,"AREMP"
NA,42.0267914829579,-122.4759153798,NA,"AREMP"
NA,44.4006768521329,-122.105952679289,NA,"AREMP"
NA,44.3927280327133,-122.109501489879,NA,"AREMP"
NA,44.405411892393,-122.055557919983,NA,"AREMP"
NA,42.5151076959743,-122.357132460494,NA,"AREMP"
NA,42.4900280050743,-122.310163459255,NA,"AREMP"
NA,42.50321525563,-122.348320769298,NA,"AREMP"
NA,42.5029876266123,-122.39552231058,NA,"AREMP"
NA,42.5105262752617,-122.364044690165,NA,"AREMP"
NA,43.8374606007106,-122.185967199828,NA,"AREMP"
NA,43.8662532316137,-122.139106170114,NA,"AREMP"
NA,43.8738681408318,-122.160591210421,NA,"AREMP"
NA,43.8561099015122,-122.187592400078,NA,"AREMP"
NA,43.8511155909639,-122.186714619288,NA,"AREMP"
NA,43.8665163428674,-122.141765600218,NA,"AREMP"
NA,43.8722946912237,-122.131962220044,NA,"AREMP"
NA,43.8729741309418,-122.126600450493,NA,"AREMP"
NA,43.0027942380121,-122.416439640062,NA,"AREMP"
NA,43.0404736586775,-122.404019330767,NA,"AREMP"
NA,43.0450341680895,-122.41264842008,NA,"AREMP"
NA,43.000502878933,-122.398758599554,NA,"AREMP"
NA,42.8000037873907,-123.090456518877,NA,"AREMP"
NA,42.7838231769619,-123.087669898949,NA,"AREMP"
NA,42.8120191472964,-123.098779210066,NA,"AREMP"
NA,42.8073819376905,-123.098099149901,NA,"AREMP"
NA,42.7808844771309,-123.091406709573,NA,"AREMP"
NA,42.7955215974291,-123.087209509726,NA,"AREMP"
NA,42.7802619373442,-123.092848370079,NA,"AREMP"
NA,42.7984647777617,-123.089292540702,NA,"AREMP"
NA,44.8784123530334,-122.240149919709,NA,"AREMP"
NA,44.8674019021108,-122.25643471045,NA,"AREMP"
NA,44.8776585025527,-122.243211140306,NA,"AREMP"
NA,44.8721538224828,-122.254867009943,NA,"AREMP"
NA,44.8628801430239,-122.256024580662,NA,"AREMP"
NA,42.126401444124,-123.38880855955,NA,"AREMP"
NA,42.1463554243443,-123.435162170312,NA,"AREMP"
NA,42.1237454441911,-123.377752339488,NA,"AREMP"
NA,46.6864136689626,-122.328901470905,NA,"AREMP"
NA,46.7532782092809,-122.303299149653,NA,"AREMP"
NA,46.7359752489771,-122.280445730768,NA,"AREMP"
NA,46.7074634287283,-122.315296649251,NA,"AREMP"
NA,46.7103060396031,-122.300228320417,NA,"AREMP"
NA,46.7398921288767,-122.292344950022,NA,"AREMP"
NA,48.6923611469781,-121.867537310437,NA,"AREMP"
NA,48.6831295868308,-121.92274173973,NA,"AREMP"
NA,48.6543005068513,-121.856916179959,NA,"AREMP"
NA,48.683756716796,-121.898680289863,NA,"AREMP"
NA,48.667567687727,-121.889770130153,NA,"AREMP"
NA,48.6770217274341,-121.897142629543,NA,"AREMP"
NA,48.6468023073733,-121.874762369389,NA,"AREMP"
NA,46.7480286494219,-121.844734399558,NA,"AREMP"
NA,46.7881453184922,-121.727465120718,NA,"AREMP"
NA,46.7763339486362,-121.780794909485,NA,"AREMP"
NA,43.6811836913935,-123.033744509393,NA,"AREMP"
NA,43.6713543308886,-123.020973869142,NA,"AREMP"
NA,43.6679612608261,-123.010268109722,NA,"AREMP"
NA,43.6789469912704,-123.110797279996,NA,"AREMP"
NA,43.6878286907683,-123.11612425958,NA,"AREMP"
NA,45.0125172423171,-122.489730390351,NA,"AREMP"
NA,44.9903648322064,-122.480057439568,NA,"AREMP"
NA,44.9539405723209,-122.425136730107,NA,"AREMP"
NA,44.9877557925157,-122.46672348989,NA,"AREMP"
NA,44.9582779023816,-122.432003329497,NA,"AREMP"
NA,45.0152638828422,-122.48196430889,NA,"AREMP"
NA,42.8077246370127,-123.858794349784,NA,"AREMP"
NA,42.7987772972858,-123.820174399469,NA,"AREMP"
NA,42.799564287016,-123.849338569998,NA,"AREMP"
NA,42.8145396370926,-123.843317460415,NA,"AREMP"
NA,42.8083800976106,-123.837167359068,NA,"AREMP"
NA,42.7985845374419,-123.818166339214,NA,"AREMP"
NA,44.047914051259,-122.213747450246,NA,"AREMP"
NA,44.0511202915911,-122.237331271567,NA,"AREMP"
NA,44.0549917222127,-122.224804939996,NA,"AREMP"
NA,44.0376625617095,-122.255570039595,NA,"AREMP"
NA,44.0686045219134,-122.257850340264,NA,"AREMP"
NA,44.0856688213874,-122.252903931077,NA,"AREMP"
NA,42.4941201154213,-122.465021410491,NA,"AREMP"
NA,42.4511543761953,-122.429828500536,NA,"AREMP"
NA,42.4423578854541,-122.419524239806,NA,"AREMP"
NA,42.4373452759426,-122.445747350061,NA,"AREMP"
NA,42.4859526554372,-122.453750690832,NA,"AREMP"
NA,42.4480861955658,-122.439535990405,NA,"AREMP"
NA,42.6565854667019,-123.723258199685,NA,"AREMP"
NA,42.6500770365607,-123.724268549817,NA,"AREMP"
NA,42.6546104564734,-123.723698929735,NA,"AREMP"
NA,42.6391926458623,-123.729411619759,NA,"AREMP"
NA,42.6600614462592,-123.721858700705,NA,"AREMP"
NA,42.6428435962602,-123.724574979426,NA,"AREMP"
NA,43.3860219595205,-122.187231110086,NA,"AREMP"
NA,43.3653885690628,-122.228223009596,NA,"AREMP"
NA,43.3366440594695,-122.183819080468,NA,"AREMP"
NA,43.3606571895386,-122.24926281071,NA,"AREMP"
NA,43.3739589097442,-122.205586950435,NA,"AREMP"
NA,46.1756251106557,-121.875138510101,NA,"AREMP"
NA,46.1729152309146,-121.870491080538,NA,"AREMP"
NA,46.179924680927,-121.8567429993,NA,"AREMP"
NA,46.1812988108321,-121.860057430243,NA,"AREMP"
NA,46.1668108712282,-121.86481282016,NA,"AREMP"
NA,46.1832495209968,-121.865251929715,NA,"AREMP"
NA,47.7552315330708,-121.313953420205,NA,"AREMP"
NA,47.7457526033704,-121.315820519333,NA,"AREMP"
NA,47.7886083238162,-121.296819230757,NA,"AREMP"
NA,47.7918326234781,-121.280731600214,NA,"AREMP"
NA,47.7296969639136,-121.336570119079,NA,"AREMP"
NA,45.7892669417987,-121.715101739746,NA,"AREMP"
NA,45.7884033924066,-121.657997990524,NA,"AREMP"
NA,42.0533408529175,-123.260414959457,NA,"AREMP"
NA,42.0449908829106,-123.306624981151,NA,"AREMP"
NA,43.8334018617309,-121.769424009986,NA,"AREMP"
NA,45.2966648123232,-121.895494029514,NA,"AREMP"
NA,45.2794318724197,-121.857661979916,NA,"AREMP"
NA,43.518977810644,-122.071046040006,NA,"AREMP"
NA,43.5157888305838,-122.066919958895,NA,"AREMP"
NA,43.0156928980677,-122.386332849279,NA,"AREMP"
NA,43.0508620185659,-122.430251340511,NA,"AREMP"
NA,44.5117288320251,-122.204292989556,NA,"AREMP"
NA,44.5271118929187,-122.178823980103,NA,"AREMP"
NA,44.9600028226612,-122.434352000864,NA,"AREMP"
NA,44.9438288524806,-122.412245990594,NA,"AREMP"
NA,46.753227128365,-121.841755830653,NA,"AREMP"
NA,46.724902959011,-121.802958370607,NA,"AREMP"
NA,46.7774474486005,-121.743960470122,NA,"AREMP"
NA,46.6705282494479,-121.129425700313,NA,"AREMP"
NA,46.6797143490368,-121.102346099871,NA,"AREMP"
NA,45.379002492606,-121.404274100683,NA,"AREMP"
NA,45.3507071922377,-121.482572569455,NA,"AREMP"
NA,45.3762948018379,-121.448821880592,NA,"AREMP"
NA,45.3941593325824,-121.393895070101,NA,"AREMP"
NA,45.3780135626897,-121.430995910377,NA,"AREMP"
NA,45.3974051023587,-121.449636899997,NA,"AREMP"
NA,45.3567904022958,-121.447618620234,NA,"AREMP"
NA,43.9976560516042,-122.499505609935,NA,"AREMP"
NA,44.025255241217,-122.422021160572,NA,"AREMP"
NA,43.9850190118738,-122.43836049088,NA,"AREMP"
NA,44.0022491121952,-122.454538029678,NA,"AREMP"
NA,43.9842132216572,-122.491226549877,NA,"AREMP"
NA,44.008885011878,-122.448975860101,NA,"AREMP"
NA,43.9967571212241,-122.475728700899,NA,"AREMP"
NA,43.6264125306578,-122.285623019105,NA,"AREMP"
NA,43.5909429899056,-122.242280620547,NA,"AREMP"
NA,42.4016272652675,-124.257044879339,NA,"AREMP"
NA,42.3778703248481,-124.29900009072,NA,"AREMP"
NA,44.7817779822496,-122.074797810196,NA,"AREMP"
NA,44.820980352154,-122.041752679722,NA,"AREMP"
NA,44.8138495019835,-122.050243110144,NA,"AREMP"
NA,44.7899759628323,-122.06227786104,NA,"AREMP"
NA,42.7862346676217,-122.722091790292,NA,"AREMP"
NA,42.8032472280431,-122.77382624037,NA,"AREMP"
NA,42.7860274074431,-122.76418617065,NA,"AREMP"
NA,42.7860279273046,-122.766637940545,NA,"AREMP"
NA,42.6165147262958,-124.093605818919,NA,"AREMP"
NA,42.645106906352,-124.131643739292,NA,"AREMP"
NA,41.9982569930315,-123.109328660067,NA,"AREMP"
NA,41.988615042851,-123.123631280319,NA,"AREMP"
NA,41.9922014024492,-123.126618510465,NA,"AREMP"
NA,41.976462792131,-123.120108370218,NA,"AREMP"
NA,42.4862132648106,-122.673526440892,NA,"AREMP"
NA,42.4750248460183,-122.671187049865,NA,"AREMP"
NA,42.4814844451584,-122.6711522601,NA,"AREMP"
NA,42.4831239450374,-122.660879570169,NA,"AREMP"
NA,42.4948279351094,-122.672600659518,NA,"AREMP"
NA,44.091511001045,-123.805549999425,NA,"AREMP"
NA,44.098733571199,-123.826712240176,NA,"AREMP"
NA,44.0984284218603,-123.821585640189,NA,"AREMP"
NA,44.1035951619136,-123.805314259738,NA,"AREMP"
NA,44.0952291419194,-123.803026949936,NA,"AREMP"
NA,44.1008326419859,-123.807650619412,NA,"AREMP"
NA,43.7287180512839,-122.625045770574,NA,"AREMP"
NA,43.7324212307063,-122.651458899639,NA,"AREMP"
NA,43.7473189509677,-122.668338579889,NA,"AREMP"
NA,43.7470380707656,-122.729161999505,NA,"AREMP"
NA,43.8167361311005,-122.656764180033,NA,"AREMP"
NA,43.8229312615498,-122.675426919658,NA,"AREMP"
NA,43.8627569608632,-122.694105159587,NA,"AREMP"
NA,43.8509972914583,-122.737224729338,NA,"AREMP"
NA,43.8572539812705,-122.611992610178,NA,"AREMP"
NA,43.808941610719,-122.682652470938,NA,"AREMP"
NA,43.8051397078652,-122.607795533682,NA,"AREMP"
NA,43.8144228208698,-122.629582310083,NA,"AREMP"
NA,43.1877611383495,-122.76708963022,NA,"AREMP"
NA,43.1798795493272,-122.765926040887,NA,"AREMP"
NA,43.2152178490842,-122.763242389884,NA,"AREMP"
NA,43.2150670287304,-122.787312409757,NA,"AREMP"
NA,43.2146390298458,-122.693868509557,NA,"AREMP"
NA,43.1893099494888,-122.762702610396,NA,"AREMP"
NA,43.2163567394433,-122.728678220686,NA,"AREMP"
NA,43.224678238985,-122.714332839006,NA,"AREMP"
NA,43.721400221446,-122.314892349739,NA,"AREMP"
NA,43.6803734712177,-122.245523590486,NA,"AREMP"
NA,43.6970716603519,-122.278336910957,NA,"AREMP"
NA,43.7074157111059,-122.283823039363,NA,"AREMP"
NA,43.7331908502694,-122.323201729138,NA,"AREMP"
NA,43.7095001910012,-122.283115530603,NA,"AREMP"
NA,42.2169165443544,-123.564177239153,NA,"AREMP"
NA,42.2007802939852,-123.523666250434,NA,"AREMP"
NA,42.2179880044252,-123.540520490152,NA,"AREMP"
NA,42.2201773541302,-123.497594170808,NA,"AREMP"
NA,42.2213022045341,-123.489368340226,NA,"AREMP"
NA,42.2113764434283,-123.558942319915,NA,"AREMP"
NA,42.2012421335456,-123.550948079667,NA,"AREMP"
NA,42.2139953634726,-123.518330080823,NA,"AREMP"
NA,42.8169976373878,-123.478237980098,NA,"AREMP"
NA,42.8120821471623,-123.844409359636,NA,"AREMP"
NA,41.9936028423226,-123.935678999081,NA,"AREMP"
NA,41.9868148421199,-123.986032999914,NA,"AREMP"
NA,42.0158471278144,-123.946502362335,NA,"AREMP"
NA,41.9529758421717,-124.01358399983,NA,"AREMP"
NA,41.98185184221,-124.025930999217,NA,"AREMP"
NA,42.8463777275779,-123.477130590089,NA,"AREMP"
NA,42.8341924876537,-123.528623080096,NA,"AREMP"
NA,42.8187058980762,-123.478899480037,NA,"AREMP"
NA,42.8258650474311,-123.567603610258,NA,"AREMP"
NA,42.8134811869728,-123.474957239196,NA,"AREMP"
NA,42.8340668470666,-122.384915280101,NA,"AREMP"
NA,42.8364853985072,-122.396026289472,NA,"AREMP"
NA,42.8449358870612,-122.43920506902,NA,"AREMP"
NA,42.8539305973458,-122.394681300076,NA,"AREMP"
NA,42.4259147250858,-122.506397620628,NA,"AREMP"
NA,42.3891111751141,-122.480808699464,NA,"AREMP"
NA,42.3925026851309,-122.504375390323,NA,"AREMP"
NA,42.3945886154523,-122.509850799481,NA,"AREMP"
NA,43.2972150397727,-123.89073985054,NA,"AREMP"
NA,43.3169012095082,-123.900806790879,NA,"AREMP"
NA,43.2781307990721,-123.980342850455,NA,"AREMP"
NA,43.3213891291559,-123.93732972008,NA,"AREMP"
NA,43.3008072997461,-123.893122460964,NA,"AREMP"
NA,43.2963833688697,-123.881863850114,NA,"AREMP"
NA,44.7696884824262,-121.805245979888,NA,"AREMP"
NA,44.7929856732927,-121.914261689132,NA,"AREMP"
NA,44.7941179426861,-121.910270649974,NA,"AREMP"
NA,44.7875380928771,-121.933237259864,NA,"AREMP"
NA,44.7968994227146,-121.897119820077,NA,"AREMP"
NA,44.771342482439,-121.812781880143,NA,"AREMP"
NA,45.209899762402,-123.634125190379,NA,"AREMP"
NA,45.2812100524106,-123.609341680587,NA,"AREMP"
NA,45.2689388324923,-123.637765229706,NA,"AREMP"
NA,45.2591844316871,-123.642002240476,NA,"AREMP"
NA,42.9086327881472,-123.152235589448,NA,"AREMP"
NA,42.900687458324,-123.150865199602,NA,"AREMP"
NA,42.8868268879611,-123.133922780511,NA,"AREMP"
NA,42.900774107656,-123.153425460773,NA,"AREMP"
NA,42.9225701972864,-123.143885550885,NA,"AREMP"
NA,44.296129612443,-122.378213040133,NA,"AREMP"
NA,44.305250042235,-122.371625789578,NA,"AREMP"
NA,44.2907566418683,-122.369358899533,NA,"AREMP"
NA,44.3088121015602,-122.36887450961,NA,"AREMP"
NA,44.2967734216681,-122.370610740371,NA,"AREMP"
NA,43.4902635995647,-122.790106809098,NA,"AREMP"
NA,43.4722772101156,-122.771204530207,NA,"AREMP"
NA,43.495748380172,-122.778943370503,NA,"AREMP"
NA,43.4754909997301,-122.773602669925,NA,"AREMP"
NA,43.510330380765,-122.784780858843,NA,"AREMP"
NA,43.7193628901453,-123.596400770263,NA,"AREMP"
NA,43.6845275003081,-123.585757470064,NA,"AREMP"
NA,43.6949895905056,-123.613330739704,NA,"AREMP"
NA,43.7102204604336,-123.590118930207,NA,"AREMP"
NA,43.6939540807802,-123.565314239923,NA,"AREMP"
NA,43.7015601208797,-123.608722720672,NA,"AREMP"
NA,45.032175122508,-121.898319080055,NA,"AREMP"
NA,44.9839870526965,-121.897406040338,NA,"AREMP"
NA,45.001155712909,-121.876002350103,NA,"AREMP"
NA,45.0194298529807,-121.906607530177,NA,"AREMP"
NA,44.9972055718704,-121.880831829824,NA,"AREMP"
NA,45.0139615823354,-121.868561900078,NA,"AREMP"
NA,44.5863636227483,-122.209207891101,NA,"AREMP"
NA,44.5861113129721,-122.197558590022,NA,"AREMP"
NA,44.5756992223713,-122.185396200298,NA,"AREMP"
NA,44.5777384823305,-122.256004609866,NA,"AREMP"
NA,44.5840995128387,-122.181739109512,NA,"AREMP"
NA,43.9911746913177,-122.303740239636,NA,"AREMP"
NA,44.0203951914924,-122.304421480703,NA,"AREMP"
NA,44.0158469114383,-122.289540680095,NA,"AREMP"
NA,44.0099676508749,-122.302697079261,NA,"AREMP"
NA,44.0205169321584,-122.309647989643,NA,"AREMP"
NA,44.0292997813149,-122.308897140317,NA,"AREMP"
NA,44.0251562918573,-122.307098519973,NA,"AREMP"
NA,42.3339159443953,-122.373280049468,NA,"AREMP"
NA,42.3337624150718,-122.308948500287,NA,"AREMP"
NA,42.348463495624,-122.363956840016,NA,"AREMP"
NA,42.3474147654801,-122.328503720462,NA,"AREMP"
NA,42.3268899748799,-122.288208790413,NA,"AREMP"
NA,44.0941378920359,-121.856472440022,NA,"AREMP"
NA,44.0913495517315,-121.840661360212,NA,"AREMP"
NA,44.0911951916949,-121.864736370018,NA,"AREMP"
NA,44.080144611471,-121.814751920661,NA,"AREMP"
NA,44.096365351546,-121.830156650245,NA,"AREMP"
NA,44.3056216125325,-123.495821479611,NA,"AREMP"
NA,44.3168614126073,-123.520282389513,NA,"AREMP"
NA,44.3764383822839,-123.476216630616,NA,"AREMP"
NA,44.3004206425716,-123.461750051007,NA,"AREMP"
NA,44.3198103318079,-123.489515360672,NA,"AREMP"
NA,44.3188423015457,-123.494322879844,NA,"AREMP"
NA,44.3113473721673,-123.4747439302,NA,"AREMP"
NA,44.3429039821922,-123.473183550001,NA,"AREMP"
NA,44.3047177116095,-123.472529340491,NA,"AREMP"
NA,44.2954651793942,-123.515994769451,NA,"AREMP"
NA,42.0520584628918,-123.266934560181,NA,"AREMP"
NA,42.0740234632657,-123.211780920083,NA,"AREMP"
NA,42.0417551129965,-123.329274100277,NA,"AREMP"
NA,42.0455133726894,-123.288161780118,NA,"AREMP"
NA,42.042024783645,-123.270916090035,NA,"AREMP"
NA,42.0541085534803,-123.235582600972,NA,"AREMP"
NA,43.9152237417291,-121.951620859979,NA,"AREMP"
NA,43.9042304610182,-121.968839129149,NA,"AREMP"
NA,43.9299533409271,-122.009850610659,NA,"AREMP"
NA,43.927920730884,-121.969280439892,NA,"AREMP"
NA,43.9154506416672,-121.980834219156,NA,"AREMP"
NA,43.936674961315,-122.030035239876,NA,"AREMP"
NA,43.9530486868297,-122.015235300024,NA,"AREMP"
NA,42.5753066606833,-124.027677053179,NA,"AREMP"
NA,42.5772372063389,-124.023294999749,NA,"AREMP"
NA,42.5738171257133,-124.035094760403,NA,"AREMP"
NA,42.5758594863572,-124.032313789806,NA,"AREMP"
NA,42.5719327567523,-124.039315910244,NA,"AREMP"
NA,42.5704632957955,-124.042459360186,NA,"AREMP"
NA,43.8873825109022,-121.765672160696,NA,"AREMP"
NA,43.8456502716382,-121.78074025033,NA,"AREMP"
NA,43.8404448707921,-121.77725127078,NA,"AREMP"
NA,43.8249215017139,-121.773800040156,NA,"AREMP"
NA,43.8469175314694,-121.767104179341,NA,"AREMP"
NA,43.8692151911012,-121.780956860098,NA,"AREMP"
NA,43.827296760616,-121.773639480143,NA,"AREMP"
NA,42.9284279580587,-122.60661626996,NA,"AREMP"
NA,42.9131690086364,-122.640992910412,NA,"AREMP"
NA,42.9412550074244,-122.582228949835,NA,"AREMP"
NA,42.9679909477688,-122.68312644948,NA,"AREMP"
NA,42.9375201072886,-122.668182989251,NA,"AREMP"
NA,42.9626254181769,-122.677231800112,NA,"AREMP"
NA,45.2696692721802,-121.78696098981,NA,"AREMP"
NA,45.2619489226655,-121.835675549798,NA,"AREMP"
NA,45.2931257423226,-121.872914519978,NA,"AREMP"
NA,45.262463931778,-121.825315049567,NA,"AREMP"
NA,45.3105862224785,-121.727865130097,NA,"AREMP"
NA,43.5274073503424,-122.609860989877,NA,"AREMP"
NA,43.5156115202998,-122.587013844338,NA,"AREMP"
NA,43.5035033304099,-122.60011881969,NA,"AREMP"
NA,43.5321817204859,-122.577516370653,NA,"AREMP"
NA,43.5164201994148,-122.664884386965,NA,"AREMP"
NA,43.5155193104591,-122.564319680337,NA,"AREMP"
NA,42.9085361280675,-123.035314360638,NA,"AREMP"
